300.8143, 0.7391
300.8143, 0.7349
300.8143, 0.7308
300.8143, 0.7267
300.8143, 0.7226
300.8143, 0.7184
300.8143, 0.7143
301.9001, 0.7101
301.9001, 0.706
301.9001, 0.7019
301.9001, 0.6977
301.9001, 0.6936
301.9001, 0.6894
301.9001, 0.6853
301.9001, 0.6812
301.9001, 0.677
301.9001, 0.6729
302.9859, 0.6686
302.9859, 0.6646
302.9859, 0.6604
302.9859, 0.6562
302.9859, 0.6522
302.9859, 0.648
302.9859, 0.6439
302.9859, 0.6398
302.9859, 0.6356
304.0717, 0.6315
304.0717, 0.6273
304.0717, 0.6232
304.0717, 0.619
305.1574, 0.6149
305.1574, 0.6108
305.1574, 0.6066
305.1574, 0.6025
305.1574, 0.5983
305.1574, 0.5941
305.1574, 0.5901
306.2432, 0.5859
306.2432, 0.5817
306.2432, 0.5776
306.2432, 0.5735
306.2432, 0.5694
307.329, 0.5694
307.329, 0.5652
307.329, 0.5611
307.329, 0.5569
307.329, 0.5528
307.329, 0.5487
307.329, 0.5445
308.4148, 0.5445
308.4148, 0.5404
308.4148, 0.5362
308.4148, 0.5321
308.4148, 0.528
308.4148, 0.5238
308.4148, 0.5197
309.5005, 0.5197
309.5005, 0.5154
309.5005, 0.5114
309.5005, 0.5072
309.5005, 0.503
309.5005, 0.499
309.5005, 0.4948
309.5005, 0.4907
309.5005, 0.4865
309.5005, 0.4824
310.5863, 0.4783
310.5863, 0.4741
310.5863, 0.47
310.5863, 0.4658
311.6721, 0.4617
311.6721, 0.4576
311.6721, 0.4534
311.6721, 0.4493
312.7579, 0.4451
313.8436, 0.4451
313.8436, 0.441
313.8436, 0.4369
313.8436, 0.4327
313.8436, 0.4285
313.8436, 0.4243
313.8436, 0.4203
314.9294, 0.4161
314.9294, 0.412
314.9294, 0.4079
316.0152, 0.4037
316.0152, 0.3996
317.101, 0.3954
318.1868, 0.3913
319.2725, 0.3913
319.2725, 0.3872
320.3583, 0.3872
321.4441, 0.383
321.4441, 0.3872
322.5299, 0.3913
322.5299, 0.3954
322.5299, 0.3996
322.5299, 0.4037
323.6156, 0.4079
323.6156, 0.412
323.6156, 0.4161
323.6156, 0.4203
324.7014, 0.4243
324.7014, 0.4285
324.7014, 0.4327
324.7014, 0.4369
325.7872, 0.441
325.7872, 0.4451
325.7872, 0.4493
326.873, 0.4534
326.873, 0.4576
326.873, 0.4617
326.873, 0.4658
327.9586, 0.47
327.9586, 0.4741
327.9586, 0.4783
327.9586, 0.4824
329.0445, 0.4865
329.0445, 0.4907
329.0445, 0.4948
329.0445, 0.499
330.1303, 0.503
330.1303, 0.5072
330.1303, 0.5114
331.2161, 0.5154
331.2161, 0.5197
331.2161, 0.5238
331.2161, 0.528
332.3018, 0.5321
332.3018, 0.5362
332.3018, 0.5404
332.3018, 0.5445
333.3876, 0.5487
333.3876, 0.5528
333.3876, 0.5569
333.3876, 0.5611
334.4734, 0.5611
334.4734, 0.5652
334.4734, 0.5694
334.4734, 0.5735
334.4734, 0.5776
334.4734, 0.5817
334.4734, 0.5859
334.4734, 0.5901
334.4734, 0.5941
334.4734, 0.5983
334.4734, 0.6025
334.4734, 0.6066
334.4734, 0.6108
334.4734, 0.6149
334.4734, 0.619
334.4734, 0.6232
335.5592, 0.6273
335.5592, 0.6315
335.5592, 0.6356
335.5592, 0.6398
335.5592, 0.6439
335.5592, 0.648
335.5592, 0.6522
335.5592, 0.6562
336.645, 0.6604
336.645, 0.6646
336.645, 0.6686
336.645, 0.6729
336.645, 0.677
336.645, 0.6812
336.645, 0.6853
336.645, 0.6894
336.645, 0.6936
337.7307, 0.6977
337.7307, 0.7019
337.7307, 0.706
338.8165, 0.7101
338.8165, 0.7143
338.8165, 0.7184
339.9022, 0.7226
339.9022, 0.7267
340.9881, 0.7308
340.9881, 0.7349
340.9881, 0.7391
342.0738, 0.7433
342.0738, 0.7473
342.0738, 0.7516
343.1596, 0.7557
343.1596, 0.7598
343.1596, 0.764
344.2454, 0.7681
344.2454, 0.7723
344.2454, 0.7764
345.3312, 0.7764
346.4169, 0.7764
347.5027, 0.7723
348.5885, 0.7681
349.6743, 0.764
350.76, 0.7598
351.8458, 0.7598
351.8458, 0.7557
352.9316, 0.7516
354.0174, 0.7516
355.1031, 0.7473
355.1031, 0.7433
356.1889, 0.7433
357.2747, 0.7391
358.3605, 0.7391
359.4463, 0.7391
360.532, 0.7391
361.6178, 0.7433
362.7036, 0.7473
362.7036, 0.7516
363.7894, 0.7557
364.8751, 0.7598
364.8751, 0.764
365.9609, 0.7681
365.9609, 0.7723
367.0467, 0.7764
367.0467, 0.7805
368.1325, 0.7847
369.2182, 0.7888
369.2182, 0.793
370.304, 0.7971
370.304, 0.8012
371.3898, 0.8054
371.3898, 0.8094
372.4756, 0.8094
372.4756, 0.8136
373.5613, 0.8178
373.5613, 0.8218
374.6471, 0.826
374.6471, 0.8302
375.7328, 0.8344
376.8187, 0.8385
376.8187, 0.8427
377.9045, 0.8468
377.9045, 0.8509
378.9902, 0.8551
378.9902, 0.8592
380.076, 0.8634
381.1618, 0.8675
381.1618, 0.8716
382.2476, 0.8758
382.2476, 0.8799
383.3333, 0.8841
383.3333, 0.8881
384.4191, 0.8881
384.4191, 0.8923
384.4191, 0.8965
384.4191, 0.9005
384.4191, 0.9048
385.5049, 0.9089
386.5907, 0.913
387.6764, 0.9172
388.7622, 0.9213
389.8479, 0.9213
390.9338, 0.9255
392.0195, 0.9255
393.1053, 0.9255
394.1911, 0.9213
395.2769, 0.9213
396.3626, 0.9213
397.4484, 0.9172
398.5342, 0.913
399.62, 0.9089
400.7058, 0.9048
401.7915, 0.9048
401.7915, 0.9005
402.8773, 0.8965
402.8773, 0.8923
403.963, 0.8881
405.0489, 0.8881
405.0489, 0.8841
406.1346, 0.8799
407.2204, 0.8758
408.3062, 0.8716
408.3062, 0.8675
408.3062, 0.8634
408.3062, 0.8592
409.392, 0.8551
410.4777, 0.8509
410.4777, 0.8468
411.5635, 0.8427
412.6493, 0.8385
412.6493, 0.8344
413.7351, 0.8302
414.8208, 0.826
414.8208, 0.8218
415.9066, 0.8178
416.9924, 0.8136
418.0782, 0.8094
419.164, 0.8054
420.2497, 0.8012
421.3355, 0.7971
422.4213, 0.793
423.507, 0.7888
424.5928, 0.7888
425.6785, 0.7847
426.7644, 0.7805
427.8502, 0.7805
428.9359, 0.7805
428.9359, 0.7764
430.0217, 0.7764
431.1075, 0.7764
432.1933, 0.7723
433.279, 0.7681
434.3648, 0.764
435.4506, 0.764
436.5364, 0.7598
437.6221, 0.7557
438.7079, 0.7557
439.7936, 0.7516
440.8795, 0.7516
441.9653, 0.7473
443.051, 0.7473
444.1368, 0.7473
445.2226, 0.7473
446.3084, 0.7433
447.3941, 0.7433
448.4799, 0.7433
449.5657, 0.7391
450.6515, 0.7391
451.7372, 0.7391
452.823, 0.7391
453.9088, 0.7391
454.9946, 0.7391
456.0803, 0.7391
457.1661, 0.7391
458.2519, 0.7391
459.3377, 0.7391
460.4235, 0.7391
461.5091, 0.7391
462.595, 0.7433
463.6808, 0.7433
464.7666, 0.7433
465.8523, 0.7433
466.9381, 0.7433
468.0239, 0.7433
469.1097, 0.7433
470.1954, 0.7473
471.2812, 0.7516
472.367, 0.7516
472.367, 0.7557
473.4527, 0.7557
474.5385, 0.7598
475.6242, 0.7598
476.7101, 0.764
477.7959, 0.7681
478.8817, 0.7723
479.9674, 0.7723
481.0532, 0.7764
482.139, 0.7764
483.2248, 0.7805
484.3105, 0.7847
485.3963, 0.7888
486.4821, 0.7888
487.5678, 0.793
488.6536, 0.793
489.7393, 0.793
490.8252, 0.793
491.911, 0.7971
492.9967, 0.7971
494.0825, 0.7971
495.1683, 0.7971
496.2541, 0.7971
497.3397, 0.8012
498.4256, 0.8012
499.5114, 0.8054
500.5972, 0.8094
501.683, 0.8094
502.7687, 0.8136
503.8545, 0.8136
504.9403, 0.8178
506.0261, 0.8218
506.0261, 0.826
507.1118, 0.8302
508.1976, 0.8344
508.1976, 0.8385
509.2833, 0.8427
509.2833, 0.8468
510.3692, 0.8509
510.3692, 0.8551
510.3692, 0.8592
510.3692, 0.8634
511.4549, 0.8675
511.4549, 0.8716
511.4549, 0.8758
512.5407, 0.8799
512.5407, 0.8841
512.5407, 0.8881
513.6265, 0.8923
513.6265, 0.8965
513.6265, 0.9005
514.7123, 0.9048
514.7123, 0.9089
514.7123, 0.913
514.7123, 0.9172
515.798, 0.9213
515.798, 0.9255
515.798, 0.9296
515.798, 0.9337
516.8838, 0.9379
516.8838, 0.942
516.8838, 0.9462
516.8838, 0.9503
517.9696, 0.9545
517.9696, 0.9586
517.9696, 0.9627
519.0554, 0.9668
519.0554, 0.971
519.0554, 0.9752
519.0554, 0.9792
520.1412, 0.9834
520.1412, 0.9876
520.1412, 0.9917
520.1412, 0.9959
520.1412, 1.0
521.2269, 1.0041
521.2269, 1.0083
521.2269, 1.0124
521.2269, 1.0166
521.2269, 1.0207
522.3127, 1.0248
522.3127, 1.029
522.3127, 1.0331
522.3127, 1.0373
523.3985, 1.0414
523.3985, 1.0455
523.3985, 1.0497
523.3985, 1.0538
523.3985, 1.058
524.4843, 1.0621
524.4843, 1.0663
524.4843, 1.0704
524.4843, 1.0745
525.5699, 1.0787
525.5699, 1.0828
525.5699, 1.087
525.5699, 1.0911
525.5699, 1.0952
525.5699, 1.0994
525.5699, 1.1035
526.6558, 1.1077
526.6558, 1.1118
526.6558, 1.1159
526.6558, 1.1201
526.6558, 1.1242
526.6558, 1.1284
526.6558, 1.1325
526.6558, 1.1366
526.6558, 1.1408
526.6558, 1.1449
527.7416, 1.1491
527.7416, 1.1532
527.7416, 1.1573
527.7416, 1.1615
527.7416, 1.1656
527.7416, 1.1698
527.7416, 1.1739
527.7416, 1.1781
528.8274, 1.1822
528.8274, 1.1863
528.8274, 1.1905
528.8274, 1.1945
528.8274, 1.1988
528.8274, 1.2029
528.8274, 1.207
528.8274, 1.2112
528.8274, 1.2153
529.9131, 1.2195
529.9131, 1.2236
529.9131, 1.2277
529.9131, 1.2319
529.9131, 1.236
529.9131, 1.2402
529.9131, 1.2443
529.9131, 1.2484
529.9131, 1.2526
530.9989, 1.2567
530.9989, 1.2609
530.9989, 1.265
530.9989, 1.2692
530.9989, 1.2732
530.9989, 1.2774
530.9989, 1.2816
532.0847, 1.2857
532.0847, 1.2899
532.0847, 1.294
532.0847, 1.2981
533.1705, 1.3023
533.1705, 1.3064
533.1705, 1.3106
533.1705, 1.3147
533.1705, 1.3188
533.1705, 1.323
533.1705, 1.3271
534.2562, 1.3313
534.2562, 1.3354
534.2562, 1.3395
534.2562, 1.3437
534.2562, 1.3477
534.2562, 1.3519
535.342, 1.3561
535.342, 1.3602
535.342, 1.3644
535.342, 1.3685
535.342, 1.3727
536.4278, 1.3768
536.4278, 1.381
536.4278, 1.3851
536.4278, 1.3892
536.4278, 1.3934
537.5135, 1.3975
537.5135, 1.4017
537.5135, 1.4058
537.5135, 1.4099
537.5135, 1.4141
538.5993, 1.4182
538.5993, 1.4224
538.5993, 1.4264
538.5993, 1.4306
538.5993, 1.4348
539.6851, 1.4389
539.6851, 1.4431
539.6851, 1.4472
539.6851, 1.4513
539.6851, 1.4555
540.7709, 1.4596
540.7709, 1.4638
540.7709, 1.4679
540.7709, 1.472
540.7709, 1.4762
541.8567, 1.4803
541.8567, 1.4845
541.8567, 1.4886
541.8567, 1.4928
541.8567, 1.4969
542.9425, 1.501
542.9425, 1.5051
542.9425, 1.5093
542.9425, 1.5135
542.9425, 1.5175
544.0282, 1.5217
544.0282, 1.5259
544.0282, 1.53
544.0282, 1.5342
544.0282, 1.5383
545.114, 1.5424
545.114, 1.5466
545.114, 1.5507
545.114, 1.5549
545.114, 1.559
545.114, 1.5631
545.114, 1.5673
546.1998, 1.5714
546.1998, 1.5756
547.2856, 1.5796
547.2856, 1.5838
547.2856, 1.588
547.2856, 1.592
548.3713, 1.5963
548.3713, 1.6004
549.4571, 1.6046
550.5429, 1.6087
551.6287, 1.6087
552.7144, 1.6087
553.8002, 1.6087
554.886, 1.6046
555.9718, 1.6004
555.9718, 1.5963
557.0575, 1.592
557.0575, 1.588
558.1433, 1.5838
558.1433, 1.5796
558.1433, 1.5756
559.2291, 1.5714
559.2291, 1.5673
559.2291, 1.5631
560.3149, 1.559
560.3149, 1.5549
560.3149, 1.5507
560.3149, 1.5466
560.3149, 1.5424
560.3149, 1.5383
561.4007, 1.5342
561.4007, 1.53
561.4007, 1.5259
561.4007, 1.5217
561.4007, 1.5175
562.4864, 1.5175
563.5722, 1.5135
563.5722, 1.5093
563.5722, 1.5051
563.5722, 1.501
563.5722, 1.4969
563.5722, 1.4928
563.5722, 1.4886
563.5722, 1.4845
563.5722, 1.4803
563.5722, 1.4762
563.5722, 1.472
564.658, 1.4679
564.658, 1.4638
564.658, 1.4596
564.658, 1.4555
564.658, 1.4513
564.658, 1.4472
564.658, 1.4431
565.7438, 1.4389
565.7438, 1.4348
565.7438, 1.4306
565.7438, 1.4264
565.7438, 1.4224
565.7438, 1.4182
566.8295, 1.4141
566.8295, 1.4099
566.8295, 1.4058
566.8295, 1.4017
566.8295, 1.3975
567.9153, 1.3934
567.9153, 1.3892
567.9153, 1.3851
567.9153, 1.381
567.9153, 1.3768
567.9153, 1.3727
569.0011, 1.3685
569.0011, 1.3644
569.0011, 1.3602
569.0011, 1.3561
569.0011, 1.3519
569.0011, 1.3477
569.0011, 1.3437
570.0869, 1.3395
570.0869, 1.3354
570.0869, 1.3313
570.0869, 1.3271
570.0869, 1.323
570.0869, 1.3188
570.0869, 1.3147
570.0869, 1.3106
570.0869, 1.3064
571.1726, 1.3023
571.1726, 1.2981
571.1726, 1.294
571.1726, 1.2899
572.2584, 1.2857
572.2584, 1.2816
572.2584, 1.2774
572.2584, 1.2732
572.2584, 1.2692
572.2584, 1.265
573.3442, 1.2609
573.3442, 1.2567
573.3442, 1.2526
573.3442, 1.2484
573.3442, 1.2443
573.3442, 1.2402
574.43, 1.236
574.43, 1.2319
574.43, 1.2277
574.43, 1.2236
574.43, 1.2195
574.43, 1.2153
575.5157, 1.2112
575.5157, 1.207
575.5157, 1.2029
575.5157, 1.1988
575.5157, 1.1945
575.5157, 1.1905
576.6015, 1.1863
576.6015, 1.1822
576.6015, 1.1781
576.6015, 1.1739
576.6015, 1.1698
576.6015, 1.1656
577.6873, 1.1615
577.6873, 1.1573
577.6873, 1.1532
577.6873, 1.1491
577.6873, 1.1449
577.6873, 1.1408
577.6873, 1.1366
577.6873, 1.1325
577.6873, 1.1284
577.6873, 1.1242
577.6873, 1.1201
577.6873, 1.1159
577.6873, 1.1118
577.6873, 1.1077
577.6873, 1.1035
577.6873, 1.0994
577.6873, 1.0952
577.6873, 1.0911
577.6873, 1.087
577.6873, 1.0828
578.7731, 1.0787
578.7731, 1.0745
578.7731, 1.0704
578.7731, 1.0663
578.7731, 1.0621
578.7731, 1.058
578.7731, 1.0538
578.7731, 1.0497
578.7731, 1.0455
579.8588, 1.0414
579.8588, 1.0373
579.8588, 1.0331
579.8588, 1.029
579.8588, 1.0248
579.8588, 1.0207
579.8588, 1.0166
579.8588, 1.0124
580.9445, 1.0083
580.9445, 1.0041
580.9445, 1.0
580.9445, 0.9959
580.9445, 0.9917
580.9445, 0.9876
580.9445, 0.9834
580.9445, 0.9792
582.0304, 0.9752
582.0304, 0.971
582.0304, 0.9668
582.0304, 0.9627
583.1162, 0.9586
583.1162, 0.9545
583.1162, 0.9503
583.1162, 0.9462
583.1162, 0.942
583.1162, 0.9379
583.1162, 0.9337
583.1162, 0.9296
583.1162, 0.9255
584.202, 0.9213
584.202, 0.9172
584.202, 0.913
584.202, 0.9089
584.202, 0.9048
584.202, 0.9005
584.202, 0.8965
584.202, 0.8923
585.2877, 0.8881
585.2877, 0.8841
585.2877, 0.8799
585.2877, 0.8758
585.2877, 0.8716
585.2877, 0.8675
585.2877, 0.8634
585.2877, 0.8592
586.3735, 0.8551
586.3735, 0.8509
586.3735, 0.8468
586.3735, 0.8427
586.3735, 0.8385
586.3735, 0.8344
586.3735, 0.8302
586.3735, 0.826
587.4593, 0.8218
587.4593, 0.8178
587.4593, 0.8136
587.4593, 0.8094
587.4593, 0.8054
587.4593, 0.8012
587.4593, 0.7971
587.4593, 0.793
588.5451, 0.7888
588.5451, 0.7847
588.5451, 0.7805
588.5451, 0.7764
589.6308, 0.7723
589.6308, 0.7681
589.6308, 0.764
589.6308, 0.7598
589.6308, 0.7557
589.6308, 0.7516
589.6308, 0.7473
590.7166, 0.7433
590.7166, 0.7391
590.7166, 0.7349
590.7166, 0.7308
590.7166, 0.7267
590.7166, 0.7226
590.7166, 0.7184
591.8024, 0.7143
591.8024, 0.7101
591.8024, 0.706
591.8024, 0.7019
591.8024, 0.6977
591.8024, 0.6936
591.8024, 0.6894
591.8024, 0.6853
592.8881, 0.6812
592.8881, 0.677
592.8881, 0.6729
592.8881, 0.6686
592.8881, 0.6646
592.8881, 0.6604
592.8881, 0.6562
593.9739, 0.6522
593.9739, 0.648
593.9739, 0.6439
593.9739, 0.6398
593.9739, 0.6356
593.9739, 0.6315
595.0597, 0.6273
595.0597, 0.6232
595.0597, 0.619
595.0597, 0.6149
595.0597, 0.6108
595.0597, 0.6066
596.1455, 0.6025
596.1455, 0.5983
596.1455, 0.5941
596.1455, 0.5901
597.2313, 0.5859
597.2313, 0.5817
597.2313, 0.5776
597.2313, 0.5735
597.2313, 0.5694
598.317, 0.5652
598.317, 0.5611
598.317, 0.5569
598.317, 0.5528
598.317, 0.5487
598.317, 0.5445
599.4028, 0.5404
599.4028, 0.5362
599.4028, 0.5321
599.4028, 0.528
599.4028, 0.5238
599.4028, 0.5197
600.4886, 0.5154
600.4886, 0.5114
600.4886, 0.5072
600.4886, 0.503
600.4886, 0.499
601.5744, 0.4948
601.5744, 0.4907
601.5744, 0.4865
601.5744, 0.4824
601.5744, 0.4783
602.6602, 0.4741
602.6602, 0.47
602.6602, 0.4658
603.7459, 0.4617
603.7459, 0.4576
603.7459, 0.4534
603.7459, 0.4493
604.8317, 0.4451
604.8317, 0.441
605.9175, 0.441
605.9175, 0.4369
605.9175, 0.4327
605.9175, 0.4285
605.9175, 0.4243
605.9175, 0.4203
605.9175, 0.4161
605.9175, 0.412
605.9175, 0.4079
607.0033, 0.4079
607.0033, 0.4037
607.0033, 0.3996
607.0033, 0.3954
608.089, 0.3913
608.089, 0.3872
608.089, 0.383
608.089, 0.3789
609.1748, 0.3747
609.1748, 0.3706
609.1748, 0.3665
610.2606, 0.3623
610.2606, 0.3582
611.3464, 0.354
611.3464, 0.3498
611.3464, 0.3458
612.4321, 0.3416
612.4321, 0.3375
612.4321, 0.3333
613.5179, 0.3292
613.5179, 0.3251
613.5179, 0.3209
614.6037, 0.3168
614.6037, 0.3126
614.6037, 0.3085
615.6895, 0.3043
615.6895, 0.3002
615.6895, 0.2961
616.7752, 0.2919
616.7752, 0.2878
617.861, 0.2836
617.861, 0.2795
618.9468, 0.2753
618.9468, 0.2711
620.0326, 0.2671
620.0326, 0.2629
621.1183, 0.2588
621.1183, 0.2547
622.2041, 0.2505
622.2041, 0.2464
623.2899, 0.2422
623.2899, 0.2381
624.3757, 0.234
625.4615, 0.2298
625.4615, 0.2257
626.5472, 0.2215
627.633, 0.2174
627.633, 0.2133
628.7187, 0.2091
628.7187, 0.205
629.8046, 0.2008
630.8902, 0.1967
631.9761, 0.1925
633.0619, 0.1884
633.0619, 0.1843
634.1477, 0.1801
635.2334, 0.176
636.3192, 0.1718
637.405, 0.1677
638.4908, 0.1636
639.5765, 0.1594
640.6623, 0.1553
641.7481, 0.1553
641.7481, 0.1511
642.8338, 0.147
642.8338, 0.1429
643.9197, 0.1387
645.0054, 0.1346
646.0912, 0.1346
647.177, 0.1346
647.177, 0.1304
648.2628, 0.1304
649.3485, 0.1304
650.4343, 0.1263
651.5201, 0.1222
652.6059, 0.1179
653.6916, 0.1139
654.7774, 0.1139
655.8632, 0.1097
656.9489, 0.1056
658.0347, 0.1014
659.1205, 0.1014
660.2063, 0.0973
661.2921, 0.0932
662.3779, 0.089
663.4636, 0.089
664.5493, 0.0849
665.6352, 0.0849
665.6352, 0.0807
666.721, 0.0807
667.8067, 0.0807
668.8925, 0.0766
669.9783, 0.0725
671.0641, 0.0725
672.1498, 0.0683
673.2356, 0.0683
674.3214, 0.0642
675.4072, 0.0642
676.4929, 0.06
677.5787, 0.06
678.6644, 0.06
679.7503, 0.0559
680.8359, 0.0559
681.9218, 0.0518
683.0076, 0.0518
684.0934, 0.0476
685.1792, 0.0476
686.2649, 0.0435
687.3507, 0.0435
688.4365, 0.0435
689.5223, 0.0393
690.608, 0.0393
691.6938, 0.0352
692.7795, 0.0352
693.8654, 0.0352
694.951, 0.0352
696.0369, 0.0311
697.1227, 0.0311
698.2085, 0.0311
699.2942, 0.0311
700.38, 0.0269
701.4658, 0.0269
702.5516, 0.0269
703.6374, 0.0269
704.7231, 0.0269
705.8089, 0.0228
706.8947, 0.0228
706.8947, 0.0186
707.9805, 0.0186
709.0662, 0.0145
710.152, 0.0145
711.2378, 0.0145
712.3235, 0.0145
713.4093, 0.0145
714.495, 0.0104
715.5809, 0.0104
716.6667, 0.0104
717.7524, 0.0104
718.8382, 0.0104
719.924, 0.0104
721.0098, 0.0104
722.0955, 0.0104
723.1813, 0.0104
724.2671, 0.0104
725.3529, 0.0104
726.4386, 6.2112e-3
727.5244, 6.2112e-3
728.6101, 6.2112e-3
729.696, 6.2112e-3
730.7818, 6.2112e-3
731.8675, 6.2112e-3
732.9533, 6.2112e-3
734.0391, 6.2112e-3
735.1249, 0.0104
736.2106, 0.0104
737.2964, 0.0104
738.3822, 0.0104
739.468, 0.0104
740.5537, 0.0104
741.6395, 0.0104
742.7252, 0.0104
743.8111, 0.0104
744.8969, 0.0104
745.9826, 0.0104
747.0684, 0.0104
748.1542, 0.0104
749.24, 6.2112e-3
750.3256, 6.2112e-3
751.4115, 6.2112e-3
752.4973, 6.2112e-3
753.5831, 6.2112e-3
754.6688, 6.2112e-3
755.7546, 6.2112e-3
756.8404, 6.2112e-3
757.9262, 6.2112e-3
759.0119, 6.2112e-3
760.0977, 6.2112e-3
761.1835, 6.2112e-3
762.2692, 6.2112e-3
763.355, 6.2112e-3
764.4408, 6.2112e-3
765.5266, 6.2112e-3
766.6124, 6.2112e-3
767.6982, 6.2112e-3
768.7839, 6.2112e-3
769.8697, 6.2112e-3
770.9555, 6.2112e-3
772.0413, 6.2112e-3
773.127, 6.2112e-3
774.2128, 6.2112e-3
775.2986, 6.2112e-3
776.3844, 6.2112e-3
777.4701, 6.2112e-3
778.5558, 6.2112e-3
779.6417, 6.2112e-3
780.7275, 6.2112e-3
781.8132, 6.2112e-3
782.899, 6.2112e-3
783.9848, 6.2112e-3
785.0706, 6.2112e-3
786.1564, 6.2112e-3
787.2421, 6.2112e-3
788.3279, 6.2112e-3
789.4137, 6.2112e-3
790.4995, 6.2112e-3
791.5852, 6.2112e-3
792.671, 6.2112e-3
793.7568, 6.2112e-3
794.8426, 2.0704e-3
795.9283, 2.0704e-3
797.0141, 2.0704e-3
798.0999, 2.0704e-3
799.1857, 2.0704e-3
